match_id,match_seq_num,radiant_win,start_time,duration,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire,first_blood_time,positive_votes,negative_votes,radiant_score,dire_score
2304358131,2019349709,True,1461015284,3385,1568,0,13,0,72,0,0,,
2304370935,2019350937,True,1461016241,2558,1959,0,63,48,155,0,0,,
2304367522,2019348263,False,1461015961,2262,6,2038,3,63,0,0,0,,
2304375405,2019349434,True,1461016608,2094,1983,0,63,0,5,0,0,,
2304356194,2019349830,False,1461015143,3391,0,1926,0,51,11,0,0,,
2304367765,2019351056,False,1461016013,2776,0,1959,0,63,438,0,0,,
2304370194,2019348448,True,1461016197,2391,1983,0,63,0,148,0,0,,
2304363394,2019349391,True,1461015677,2934,1572,0,15,0,267,0,0,,
2304367036,2019334828,True,1461015955,1564,2046,0,63,0,101,0,0,,
2304367462,2019350946,True,1461015986,2915,1974,0,63,0,7,0,0,,
2304379001,2019348598,True,1461016881,1871,1974,1574,63,63,156,0,0,,
2304370989,2019349418,False,1461016257,2425,0,2038,0,63,149,0,0,,
2304371360,2019350095,True,1461016289,2511,1846,0,63,0,211,0,0,,
2304353318,2019351050,False,1461014918,3776,260,1024,51,48,181,0,0,,
2304377521,2019348697,True,1461016766,1975,1982,0,63,0,258,0,0,,
2304373767,2019349455,True,1461016474,2331,1956,256,63,48,12,0,0,,
2304376721,2019350184,True,1461016708,2155,2046,0,63,3,146,0,0,42,22
2304362552,2019351139,True,1461015614,3156,1926,0,51,0,11,0,0,,
2304353727,2019348313,False,1461014949,3581,0,1828,0,63,131,0,0,,
2304369580,2019349450,False,1461016140,2673,0,2022,0,63,252,0,0,,
2304366157,2019350319,False,1461015887,3019,0,1792,0,48,225,0,0,,
2304370300,2019351253,False,1461016201,2576,0,1974,2,63,228,0,0,,
2304371981,2019348561,True,1461016330,2172,2047,0,63,0,5,0,0,,
2304364593,2019349600,True,1461015768,2796,1974,0,63,0,108,0,0,,
2304383945,2019350232,True,1461017263,1359,2047,384,63,48,5,0,0,,
2304377139,2019351166,True,1461016712,2232,1844,0,63,1,124,0,0,,
2304377584,2019348932,True,1461016776,1864,2047,0,63,0,23,0,0,,
2304372709,2019349684,False,1461016392,2305,0,2038,0,63,491,0,0,,
2304375029,2019349846,True,1461016571,2199,1982,0,63,0,170,0,0,,
2304369141,2019350196,False,1461016090,2571,6,1840,19,63,2,0,0,,
2304388485,2019350960,True,1461017637,770,2047,2047,63,63,158,0,0,,
2304381166,2019348848,True,1461017048,1715,1974,4,63,3,182,0,0,,
2304364835,2019348891,True,1461015774,2980,1972,0,63,0,246,0,0,,
2304378767,2019349993,False,1461016854,1765,6,2038,3,63,9,0,0,,
2304372828,2019349189,True,1461016401,2058,1972,6,63,3,57,0,0,,
2304363379,2019349938,True,1461015672,3022,1844,0,63,0,13,0,0,,
2304363770,2019351157,False,1461015687,3062,0,1824,0,60,191,0,0,,
2304368379,2019349721,False,1461016053,2723,0,1958,0,63,96,0,0,,
2304367015,2019349956,True,1461015953,2742,1958,0,63,0,303,0,0,,
2304362527,2019351192,False,1461015609,3261,0,1588,0,63,181,0,0,,
2304353788,2019348927,False,1461014961,3165,0,4,0,3,173,0,0,,
2304365605,2019350108,False,1461015846,2791,0,1972,48,63,0,0,0,,
2304357307,2019351251,True,1461015223,3625,1824,4,60,3,68,0,0,,
2304359223,2019352075,False,1461015363,3686,0,1844,3,63,46,0,0,,
2304350538,2019349619,True,1461014713,4119,1540,388,15,51,1,0,0,,
2304382224,2019350650,True,1461017129,1709,1983,0,63,0,150,0,0,,
2304388872,2019350174,False,1461017638,1103,6,2047,3,63,10,0,0,,
2304365064,2019350783,False,1461015792,2923,0,1972,0,63,226,0,0,,
2304364205,2019349868,False,1461015705,2890,0,1796,0,51,113,0,0,,
2304377208,2019352920,True,1461016740,2259,1982,0,63,3,220,0,0,,
2303441940,2018555590,False,1460983644,2311,0,1974,0,63,20,0,0,,
2304383018,2019350613,False,1461017196,1621,0,2047,0,63,309,0,0,,
2304381119,2019350628,True,1461017045,1870,1983,4,63,3,9,0,0,,
2304368544,2019350428,False,1461016072,2641,0,1830,3,63,43,0,0,,
2304373044,2019351381,False,1461016413,2414,0,1588,0,63,154,0,0,,
2304371569,2019350479,True,1461016304,2427,2038,4,63,3,165,0,0,,
2304375679,2019351420,False,1461016626,2339,256,1975,48,63,119,0,0,,
2304362721,2019335959,False,1461015625,1997,0,1975,0,63,10,0,0,,
2304368756,2019350437,True,1461016077,2729,1975,4,63,3,387,0,0,,
2304381841,2019351499,True,1461017096,1767,2047,0,63,0,129,0,0,,
2304382546,2019350765,True,1461017153,1575,1983,4,63,3,103,0,0,,
2304376560,2019351592,False,1461016697,2074,0,2038,0,63,189,0,0,,
2304372698,2019350820,True,1461016390,2212,1982,0,63,48,168,0,0,,
2304378490,2019350742,True,1461016833,1972,1844,0,63,0,277,0,0,,
2304365912,2019350589,False,1461015871,3028,0,1796,0,51,1,0,0,,
2304372141,2019350845,False,1461016343,1937,0,2038,0,63,0,0,0,,
2304371249,2019350671,True,1461016276,2549,1846,0,63,0,11,0,0,,
2304375424,2019350816,False,1461016608,2304,0,1972,0,63,95,0,0,,
2304381354,2019347134,False,1461017060,1441,0,2047,0,63,107,0,0,,
2304361208,2019350880,True,1461015516,3427,1824,260,60,51,168,0,0,,
2304366927,2019350846,True,1461015950,2858,1956,0,63,0,439,0,0,,
2304372462,2019350940,True,1461016361,2389,1956,0,63,0,54,1,0,,
2304371877,2019351430,True,1461016330,2418,1855,4,63,3,12,0,0,39,24
2304379487,2019351209,True,1461016919,2061,1982,0,63,0,144,0,0,,
2304354805,2019350827,False,1461015040,3743,6,1792,3,52,120,0,0,,
2304361291,2019350925,True,1461015519,3217,1796,0,51,0,66,0,0,,
2304366170,2019351218,False,1461015892,3094,0,1828,0,63,313,0,0,,
2304373152,2019351274,True,1461016399,1802,2047,0,63,0,6,0,0,,
2304365485,2019353449,False,1461015836,3311,262,1536,51,0,75,0,0,,
2294796721,2011198341,False,1460657448,2316,0,1958,0,63,120,0,0,,
2304370696,2019351314,True,1461016231,2534,1568,0,31,0,13,0,0,,
2304371100,2019351350,False,1461016266,2623,0,1972,0,63,240,0,0,,
2304381721,2019353502,True,1461017086,2006,2047,0,63,0,65,0,0,40,28
2304356197,2019351357,False,1461015136,3599,0,260,0,51,78,0,0,,
2304378514,2019353501,True,1461016837,2141,2038,4,63,3,179,0,0,,
2304350621,2019336524,True,1461014725,2504,1792,0,63,0,52,0,0,,
2304354167,2019350032,True,1461014993,2755,1796,260,55,51,11,0,0,,
2304367569,2019350637,True,1461015988,2891,1798,4,63,19,7,0,0,,
2304372746,2019350896,False,1461016384,2261,0,1828,0,63,124,0,0,,
2304376276,2019351636,True,1461016670,2041,1982,0,63,0,9,0,0,,
2304372996,2019351550,False,1461016406,2588,6,1972,3,63,160,0,0,21,44
2304376671,2019353747,False,1461016692,2477,0,2046,0,63,6,0,0,37,52
2304377469,2019354051,False,1461016757,2351,0,1830,0,63,26,0,0,,
2304360456,2019354079,True,1461015466,3754,1828,0,63,0,107,0,0,,
2304374183,2019351739,True,1461016509,2465,2038,0,63,0,399,0,0,,
2304360959,2019351624,False,1461015477,3273,0,1920,0,59,286,0,0,,
2304377197,2019352153,True,1461016712,2295,1974,0,63,0,98,0,0,,
2304349619,2019351501,True,1461014636,4257,262,0,51,0,8,0,0,,
2304376619,2019352076,True,1461016699,2211,2036,0,63,0,50,0,0,,
2304372232,2019352498,True,1461016357,2698,1830,260,63,51,57,0,0,55,33
2304373619,2019351725,True,1461016458,2568,2047,0,63,0,3,0,0,,
2304362797,2019351794,False,1461015624,3238,0,2020,3,63,88,0,0,,
2304363546,2019352410,False,1461015690,3261,0,1540,0,35,112,0,0,,
2304359250,2019352134,True,1461015372,3459,1408,0,48,0,67,0,0,,
1615127828,1442212144,True,1436305693,3337,1974,4,63,51,58,0,0,,
1645306149,1467917512,False,1437321995,2890,0,1844,0,63,37,0,0,,
1660886383,1481066499,True,1437850149,2433,1974,0,63,0,9,0,0,,
1612648119,1440135112,True,1436224596,2216,1980,0,63,0,11,0,0,,
2304358325,2019352442,True,1461015297,3629,1792,4,60,3,50,0,0,,
2304375599,2019354299,True,1461016616,2645,1983,4,63,3,39,0,0,,
2304363021,2019355737,False,1461015646,3557,0,1924,0,51,52,0,0,,
2304377382,2019356089,True,1461016757,2442,1844,452,63,51,147,0,0,,
2304358677,2019336880,False,1461015326,2349,0,1828,0,63,47,0,0,,
2304386048,2019352898,False,1461017432,1699,0,2047,0,63,203,0,0,,
2304373041,2019351947,True,1461016412,2520,1974,0,63,0,13,0,0,,
2304376608,2019357695,False,1461016686,2822,0,1846,0,63,42,0,0,,
1615200626,1442262592,True,1436309731,3395,1572,0,15,0,81,0,0,,
1634702561,1458809730,True,1436961224,1962,1974,6,63,3,265,0,0,,
1660526132,1480759829,True,1437839586,2267,1974,0,63,0,117,0,0,,
1635169068,1459209058,False,1436972241,2303,0,1798,0,63,150,0,0,,
1635051747,1459084982,True,1436969432,1870,2044,0,63,0,97,0,0,,
1771572317,1575872812,False,1441456848,2326,6,1974,3,63,14,0,0,,
1744316309,1552560688,True,1440538175,1953,1982,0,63,0,0,0,0,,
1754807627,1561667467,True,1440872855,3210,1924,0,63,3,247,0,0,,
2304345421,2019349992,False,1461014335,4341,0,1958,0,63,50,0,0,,
2304369843,2019353052,False,1461016161,2796,0,1958,2,63,107,0,0,,
2304376705,2019352794,True,1461016691,2301,2039,0,63,0,286,0,0,,
2036347777,1794030489,False,1451311680,2947,0,1956,0,63,55,0,0,,
2046709078,1802422197,False,1451662020,2521,4,2038,3,63,61,0,0,,
2202175454,1932277213,False,1457265832,1870,4,1982,3,63,0,0,0,,
2139639741,1879529090,True,1455021345,2238,2044,0,63,0,389,0,0,,
2141871315,1881391749,True,1455107152,2087,1972,0,63,0,370,0,0,,
2203342562,1933276548,False,1457294726,3083,0,1844,0,63,0,1,1,0,0
2234571967,1959692646,True,1458412293,2242,1972,0,63,2,106,0,0,,
2234845459,1959926336,False,1458421598,2282,256,1974,48,63,79,0,0,,
2237318603,1962035116,False,1458498890,2172,0,1974,0,63,268,0,0,,
2237502248,1962199756,True,1458505792,2451,2047,0,63,0,5,0,0,,
2251686172,1974223281,False,1459020183,2942,0,1958,2,63,70,0,0,,
2251810230,1974314934,True,1459024428,2405,1846,4,63,3,6,0,0,,
2251884304,1974379153,False,1459027342,2353,0,2038,0,63,70,0,0,,
2251452825,1974017831,True,1459013457,2537,2046,0,63,0,70,0,0,,
2251572369,1974133834,False,1459016758,2889,0,1956,0,63,64,0,0,,
2251155806,1973768887,False,1459006257,2410,0,1968,0,63,81,0,0,,
2304354832,2019341803,True,1461015041,2881,1956,0,63,0,61,0,0,36,40
2304371601,2019353028,False,1461016295,2679,0,1968,0,61,162,0,0,,
2304376882,2019355509,True,1461016706,2530,1974,4,63,3,201,0,0,,
2304384959,2019355733,False,1461017338,1964,0,1982,0,63,87,0,0,,
2304343101,2019343679,False,1461014163,4008,0,1844,0,63,335,0,0,,
2304368158,2019353398,True,1461016028,2994,1846,4,63,3,4,0,0,,
2304385951,2019355273,False,1461017406,1577,0,2047,0,63,113,0,0,,
2304384076,2019353236,False,1461017279,1698,0,1983,0,63,145,0,0,,
2304354282,2019343928,False,1461015002,3229,0,1958,0,63,15,0,0,,
2304348497,2019343923,False,1461014552,3605,0,1956,0,63,174,0,0,36,46
2304375883,2019352276,True,1461016640,1902,1974,260,63,51,214,0,0,,
2304375289,2019352071,True,1461016596,2296,1972,6,63,3,136,0,0,65,27
2304362448,2019337899,False,1461015598,2080,0,1974,0,63,79,0,0,,
2304337485,2019352921,True,1461013671,5264,1536,388,0,51,191,0,0,,
2304392150,2019354794,False,1461017918,1430,256,2047,48,63,2,0,0,,
2304377071,2019355375,False,1461016733,2511,0,1980,2,63,49,0,0,,
2304382805,2019349132,True,1461017169,1472,1982,0,63,0,235,0,0,,
2304381565,2019353318,False,1461017066,1802,0,2047,0,63,5,0,0,13,34
2304365717,2019351889,True,1461015840,3051,1792,262,63,51,94,0,0,,
2304380021,2019353302,False,1461016933,2094,0,2038,0,63,5,0,0,,
2304400976,2019353462,False,1461018637,415,2047,2047,63,63,9,0,0,,
2304373285,2019353399,True,1461016441,2732,1974,0,63,0,217,0,0,,
2304378325,2019353474,False,1461016796,2350,0,2046,0,63,442,0,0,,
2304350263,2019331677,True,1461014696,2560,1975,0,63,0,166,0,0,,
2304361421,2019354638,True,1461015516,3708,1792,0,60,0,147,1,0,,
2304368405,2019356777,True,1461016041,3136,1828,0,63,0,129,0,0,,
2304387011,2019353713,True,1461017500,1516,1983,0,63,0,372,0,0,,
2304385997,2019353827,False,1461017425,1697,256,1974,48,63,82,0,0,,
2304370000,2019352735,False,1461016180,2900,0,1975,0,63,95,0,0,,
2304376392,2019354573,True,1461016670,2515,1982,0,63,0,256,0,0,,
2304360365,2019355323,True,1461015451,3790,1927,256,63,48,86,0,0,,
2304378679,2019355624,False,1461016849,2375,0,1974,0,63,145,0,0,,
2304359274,2019353670,False,1461015367,3576,6,1572,3,15,78,0,0,,
2304360340,2019353774,True,1461015455,3587,1540,0,19,0,284,0,0,,
2304379667,2019352657,False,1461016920,2121,0,2038,0,63,171,0,0,,
2304357949,2019355388,True,1461015273,3909,516,256,11,48,56,0,0,,
2304373894,2019356330,False,1461016479,2978,0,1974,0,63,115,0,0,,
2304378109,2019344623,False,1461016811,1383,0,2039,0,63,8,0,0,,
2304381406,2019353220,False,1461017058,2004,0,1982,0,63,5,0,0,,
2304372083,2019354816,True,1461016334,2972,1958,0,63,0,68,0,0,,
2304373422,2019353195,True,1461016443,2421,1974,0,63,0,5,0,0,,
2304373334,2019352950,False,1461016441,2388,0,1972,0,63,274,0,0,,
2304362167,2019353182,True,1461015562,3408,1824,0,63,0,40,0,0,,
2304384017,2019352883,True,1461017274,1638,2046,4,63,3,0,0,0,,
2304355118,2019353361,True,1461015063,3906,1540,416,51,60,240,0,0,,
2304369757,2019352650,False,1461016161,2767,0,1830,0,63,49,0,0,,
2304371067,2019353819,False,1461016254,2953,0,1830,0,63,20,0,0,,
2304383908,2019352596,True,1461017259,1575,1982,384,63,48,83,0,0,,
2304375728,2019352438,False,1461016623,2195,0,1974,0,63,74,0,0,,
2304368972,2019354257,False,1461016100,2899,0,1983,0,63,41,0,0,,
2304371291,2019356191,False,1461016278,2994,0,1830,0,63,43,0,0,,
2304380111,2019353341,True,1461016934,2062,2038,0,63,0,170,0,0,,
2304374926,2019352583,False,1461016566,2497,6,2020,3,63,123,0,0,,
2304375323,2019353142,False,1461016581,2366,0,1958,0,63,112,0,0,,
2304368634,2019354875,True,1461016075,3025,548,256,15,48,254,0,0,,
2304375929,2019352850,True,1461016644,2436,2046,0,63,0,7,0,0,,
2304384542,2019354448,True,1461017305,1916,1982,0,63,1,110,0,0,,
2304379333,2019353329,False,1461016906,2024,0,1968,0,63,3,0,0,,
2304386120,2019354100,True,1461017435,1610,1974,256,63,48,171,0,0,,
2304356031,2019354757,True,1461015130,4110,4,4,3,3,152,0,0,,
2304379525,2019356910,True,1461016920,2547,1956,388,63,51,116,0,0,,
2304382275,2019352912,True,1461017129,2045,2047,0,63,0,8,0,0,,
2304362774,2019353983,True,1461015630,3606,1536,384,3,48,100,0,0,,
2304373730,2019355335,False,1461016472,2703,0,1982,0,63,0,0,0,,
2304355756,2019353382,False,1461015105,3839,0,1924,0,51,143,0,0,,
2304366143,2019353001,False,1461015887,3175,0,1840,0,60,8,0,0,,
2304381116,2019353299,False,1461017033,2098,4,1972,3,63,97,0,0,,
2304378337,2019357094,True,1461016826,2684,1974,0,63,0,149,0,0,,
2304376686,2019354309,True,1461016705,2536,1854,4,63,3,9,0,0,,
2304369964,2019353825,False,1461016180,2968,0,2038,48,63,122,0,0,,
2304381767,2019354362,True,1461017093,2067,1982,0,63,0,238,0,0,,
2304367162,2019355000,True,1461015960,3066,1972,0,63,0,9,0,0,,
2304352762,2019353335,False,1461014885,3947,0,512,0,3,133,0,0,,
2304376192,2019353622,False,1461016668,2339,0,1974,0,63,94,0,0,,
2304376623,2019353847,False,1461016697,2375,0,1540,3,55,320,0,0,,
2304381938,2019355844,True,1461017104,2263,2038,4,63,3,327,0,0,,
2304365075,2019355761,True,1461015801,2986,1792,0,52,0,6,0,0,,
2304369437,2019356310,False,1461016135,3127,0,1956,0,63,5,0,0,,
2304365276,2019351160,True,1461015805,2964,1840,4,60,3,161,0,0,,
2302329379,2017609438,False,1460931215,2524,262,1828,51,63,159,0,0,,
2304284086,2019269873,True,1461010512,2171,1983,384,63,51,113,0,0,,
2304362995,2019353645,True,1461015645,3353,1796,0,63,0,144,0,0,,
2304369209,2019355029,False,1461016119,3018,0,1844,0,63,427,0,0,,
2304330985,2019320490,False,1461013107,3117,0,1926,0,63,203,0,0,,
2304372764,2019353838,False,1461016391,2620,0,1972,48,63,0,0,0,23,37
2304362389,2019338914,False,1461015598,2248,0,1974,0,63,40,0,0,,
2304377993,2019353892,False,1461016800,2394,0,1975,0,63,198,0,0,,
2304380035,2019354127,True,1461016952,2257,2047,0,63,0,59,0,0,,
2304380531,2019355197,True,1461016995,2303,2044,4,63,3,81,0,0,,
2304378937,2019353248,True,1461016874,2117,1983,0,63,0,268,0,0,,
2304385858,2019356882,False,1461017403,2042,0,1974,0,63,159,0,0,,
2304354280,2019339027,False,1461014994,2885,0,1824,0,63,92,0,0,,
2304370111,2019355530,True,1461016182,3010,1852,0,63,0,103,0,0,,
2304361503,2019355726,True,1461015532,3781,1824,0,63,0,0,0,0,,
2304355322,2019354031,False,1461015075,3980,0,1412,0,51,68,0,0,,
2304372025,2019353993,True,1461016330,2800,1974,0,63,0,11,0,0,,
2304367258,2019354184,False,1461015971,2954,0,1828,0,63,95,0,0,,
2304376290,2019354226,True,1461016669,2420,1974,0,63,0,0,0,0,,
2304383575,2019354213,False,1461017242,1893,0,1974,0,63,3,0,0,,
2304389858,2019355437,False,1461017732,1627,0,1854,0,63,89,0,0,6,31
2304366096,2019355957,True,1461015882,3282,1796,0,63,0,294,0,0,,
2304360404,2019357612,False,1461015462,3924,256,0,50,0,261,0,0,,
2304387153,2019357478,False,1461017520,1849,0,1844,0,63,69,0,0,,
2304370749,2019354069,True,1461016242,2829,1846,0,63,0,64,0,0,,
2304370858,2019354530,False,1461016237,2635,6,1974,3,63,55,0,0,40,64
2304369226,2019351835,True,1461016119,2209,1844,390,63,51,240,0,0,,
2304376085,2019354346,True,1461016658,2599,1975,0,63,0,176,0,0,,
2304371717,2019357391,False,1461016312,3066,0,1796,0,51,57,0,0,,
2304387416,2019357497,False,1461017549,1985,4,1983,3,63,217,0,0,,
2304378989,2019354466,True,1461016851,2279,1956,4,63,3,16,0,0,,
2304380262,2019355638,True,1461016977,2408,2047,0,63,0,188,0,0,,
2304379666,2019354662,True,1461016914,2210,2039,0,63,0,79,0,0,,
2304385078,2019354833,False,1461017323,1948,260,1982,51,63,74,0,0,,
2304386135,2019356290,True,1461017439,1994,1854,388,63,51,7,0,0,,
2304378573,2019354664,True,1461016846,2438,1956,6,63,3,304,0,0,43,30
2304377947,2019355408,True,1461016798,2361,1828,0,63,0,2,0,0,,
2304366911,2019357116,True,1461015928,3504,2020,0,63,0,8,0,0,,
2304367552,2019354604,False,1461015994,3287,0,1830,0,63,37,0,0,,
2304375848,2019357295,False,1461016612,2876,0,1958,0,63,225,0,0,,
2304370251,2019354628,True,1461016200,2891,1540,0,3,0,111,0,0,,
2304378048,2019357232,False,1461016800,2358,0,1588,2,47,316,0,0,,
2304384533,2019354847,True,1461017308,2027,1972,0,63,0,9,0,0,,
2304367908,2019354813,True,1461016022,3220,1956,0,63,0,9,0,0,,
2304376998,2019354897,True,1461016726,2367,1972,262,63,51,2,0,0,38,23
2304385492,2019355853,False,1461017385,2009,0,1983,0,63,114,0,0,,
2304386978,2019355631,True,1461017498,1877,2047,0,63,0,98,0,0,,
2304373073,2019355757,False,1461016412,2744,0,1846,0,63,160,0,0,,
2304369328,2019358344,False,1461016132,3301,0,1958,0,63,43,0,0,,
2304379354,2019352044,False,1461016897,1970,256,1982,48,63,246,0,0,,
2304368952,2019355533,False,1461016100,3206,0,1828,0,63,96,0,0,,
2304374811,2019357063,True,1461016553,2769,1831,0,63,0,11,0,0,,
2304370657,2019351983,False,1461016229,2823,0,1796,0,63,219,0,0,,
2304386254,2019356128,False,1461017433,1711,6,2046,3,63,190,0,0,,
2304354901,2019356331,False,1461015047,4108,0,772,0,51,161,0,0,,
2304353881,2019355200,True,1461014962,4098,1828,0,63,0,68,0,0,,
2304376685,2019355312,False,1461016701,2554,0,1844,0,63,260,0,0,,
2304382819,2019355336,False,1461017177,2082,36,2046,15,63,49,0,0,,
2304365153,2019355123,True,1461015801,3508,1958,0,63,0,241,0,0,,
2304379309,2019355652,True,1461016901,2410,1975,4,63,3,25,0,0,,
2304359816,2019352848,False,1461015409,2882,0,1956,0,63,239,0,0,,
2304369425,2019356597,True,1461016139,3292,1956,0,63,0,150,0,0,,
2304385869,2019355318,True,1461017419,1889,1974,4,63,3,109,0,0,,
2304348520,2019345140,False,1461014568,3890,0,1792,0,51,27,0,0,,
2304380022,2019351727,False,1461016962,1980,0,2038,0,63,156,0,0,,
2304370270,2019351736,False,1461016202,2499,4,262,3,51,233,0,0,,
2304382650,2019353268,True,1461017158,1750,1980,4,63,3,5,0,0,,
2304385176,2019356759,False,1461017354,2105,0,1846,0,63,137,0,0,,
2304380440,2019355567,True,1461016988,2076,1974,0,63,0,87,0,0,,
2304362668,2019356642,False,1461015622,3832,0,1952,0,63,85,0,0,,
2304370905,2019342093,True,1461016238,1802,2046,0,63,0,11,0,0,,
2304363806,2019357122,False,1461015709,3632,0,1920,0,51,120,0,0,,
2304366941,2019355333,False,1461015912,3244,0,1974,0,63,117,0,0,,
2304385212,2019356239,False,1461017365,1960,4,1975,3,63,104,0,0,,
2304388417,2019355341,True,1461017619,1724,1974,0,63,0,157,0,0,,
2304373190,2019356595,False,1461016425,2942,6,2036,3,63,240,0,0,,
2304357785,2019355313,True,1461015263,4097,1796,256,51,48,357,0,0,,
2304375725,2019357097,True,1461016624,2860,1844,4,63,3,116,0,0,,
2304382039,2019356573,False,1461017113,2287,260,2038,51,63,211,0,0,,
2304373008,2019355605,False,1461016415,2793,384,0,48,3,189,0,0,,
2304361873,2019355603,False,1461015556,3823,0,1830,0,63,6,0,0,,
2304379510,2019357088,False,1461016921,2349,0,1972,0,63,44,0,0,,
2304360866,2019356885,False,1461015490,3839,0,1536,0,3,280,0,0,,
2304372150,2019356109,True,1461016339,2671,1828,0,63,0,322,0,0,,
2304371148,2019357344,True,1461016264,3131,1828,0,63,0,48,0,0,,
2304387097,2019353620,True,1461017519,1656,1591,288,63,60,181,0,0,,
2304378754,2019357163,True,1461016861,2425,1982,0,63,0,42,0,0,,
2304378629,2019356970,True,1461016849,2509,1974,0,63,0,45,0,0,,
2304381279,2019357388,False,1461017051,2447,0,1974,0,63,4,0,0,,
2304364223,2019340947,True,1461015730,2215,2046,0,63,0,0,0,0,,
2304370088,2019356694,False,1461016182,3197,0,1828,0,63,71,0,0,44,50
2304379334,2019355729,True,1461016907,2433,1968,256,63,48,104,0,0,,
2304386327,2019356999,True,1461017450,1960,2047,0,63,3,12,0,0,,
2304373895,2019355797,True,1461016487,2665,1542,0,35,0,0,0,0,,
2304366288,2019355790,True,1461015860,3298,1796,0,63,0,51,0,0,,
2304386685,2019355866,True,1461017485,1916,2047,0,63,0,262,0,0,,
2304366431,2019356457,True,1461015906,3401,1796,390,63,51,135,0,0,,
2304368824,2019356562,True,1461016090,3204,1956,0,63,0,8,0,0,,
2304374383,2019356049,False,1461016521,2713,0,1974,0,63,7,0,0,,
2304371870,2019356055,True,1461016323,3056,1958,0,63,0,139,0,0,,
2304376017,2019352627,True,1461016651,2514,1846,0,63,0,305,0,0,,
2304376412,2019356171,False,1461016670,2649,6,1956,3,63,165,0,0,,
2304370641,2019356240,False,1461016229,3140,0,1974,0,63,57,0,0,,
2304356832,2019356494,False,1461015186,4083,0,1536,0,0,77,0,0,,
2304384546,2019356883,False,1461017314,2031,4,2038,3,63,128,0,0,,
2304378660,2019356430,True,1461016848,2584,2038,0,63,0,65,0,0,,
2304387511,2019356445,True,1461017549,1770,1846,0,63,0,184,0,0,,
2304365381,2019356542,True,1461015826,3449,1828,0,63,0,260,0,0,,
2304361010,2019356766,False,1461015482,3857,0,1796,0,55,1,0,0,,
2304396580,2019356852,True,1461018276,1047,2047,4,63,3,0,0,0,,
2304388987,2019356903,False,1461017663,1798,0,1982,0,63,79,0,0,16,48
2304368930,2019356796,True,1461016100,3182,1840,6,60,3,42,0,0,,
2304368418,2019357051,False,1461016064,3109,260,1958,51,63,203,0,0,,
2304386572,2019357410,False,1461017468,1887,0,1974,0,63,361,0,0,,
2304400882,2019359734,False,1461018629,1107,0,2047,0,63,100,0,0,,
2304390520,2019356965,False,1461017778,1557,256,1983,48,63,32,0,0,,
2304380807,2019356955,True,1461017020,2442,1846,384,63,48,0,0,0,,
2304391997,2019357071,True,1461017906,1364,1847,384,63,48,5,0,0,,
2304381096,2019359929,False,1461017043,2461,0,2038,3,63,163,0,0,,
2304382435,2019357027,True,1461017129,2173,1572,0,63,0,0,0,0,,
2304390743,2019360257,True,1461017802,1764,1975,4,63,3,167,0,0,,
2304363076,2019360209,False,1461015651,3858,388,0,51,12,132,0,0,,
2304360044,2019357162,False,1461015405,4085,4,1536,51,60,34,0,0,,
2304389707,2019360232,False,1461017721,2056,4,1846,3,63,212,0,0,,
2304382646,2019357431,False,1461017159,1603,7,2038,3,63,0,0,0,,
2304370643,2019356742,True,1461016217,2965,1540,0,3,0,94,0,0,60,49
2304369505,2019357403,False,1461016143,3272,390,1844,51,63,104,0,0,,
2304390116,2019357566,True,1461017753,1755,2044,6,63,3,44,0,0,,
2304384521,2019357531,True,1461017277,2276,2046,0,63,0,82,0,0,,
2304376929,2019357563,True,1461016689,2799,1824,260,60,51,73,0,0,,
2304386045,2019357610,True,1461017432,2100,2046,256,63,48,341,0,0,,
2304373834,2019357614,True,1461016482,2772,1974,416,63,60,0,0,0,,
2304381315,2019357573,False,1461017043,2289,0,1844,2,63,135,0,0,,
2304370542,2019357638,False,1461016221,2848,6,1956,51,63,36,0,0,,
2304392527,2019357645,True,1461017950,1572,1855,0,63,0,13,0,0,,
2304377356,2019357717,True,1461016734,2767,1974,0,63,0,374,0,0,,
2304385933,2019357916,True,1461017421,1900,2047,0,63,0,143,0,0,,
2304379681,2019357918,False,1461016934,2642,0,2036,0,63,258,0,0,,
2304385135,2019357796,True,1461017359,2211,1974,0,63,0,136,0,0,49,35
2304388569,2019359272,False,1461017625,2016,0,1975,0,63,6,0,0,,
2304387509,2019359666,True,1461017551,2192,1958,0,63,0,179,0,0,,
2304382079,2019361025,True,1461017119,2733,1974,0,63,0,0,0,0,,
2304370334,2019357771,False,1461016213,3236,0,1572,0,63,55,0,0,,
2304378781,2019357889,True,1461016864,2518,1974,0,63,0,0,0,0,,
2304379568,2019358765,False,1461016906,2401,6,1982,3,63,79,0,0,,
2304395587,2019359336,True,1461018199,1538,2047,6,63,3,62,0,0,,
2304380427,2019359745,False,1461016990,2816,0,1828,0,63,328,0,0,,
2304371618,2019358335,True,1461016305,3050,1956,0,63,0,45,0,0,,
2304387724,2019357833,True,1461017561,1869,1983,4,63,3,231,0,0,,
2304375704,2019358018,False,1461016611,2678,0,1956,0,63,179,0,0,,
2304383490,2019357884,False,1461017231,2347,4,1974,3,63,73,0,0,,
2304375713,2019352641,False,1461016637,1691,1536,1974,3,63,74,1,0,,
2304378963,2019352419,False,1461016871,2118,0,2046,0,63,374,0,0,,
